Date,Symbol,EntryPrice,StopPrice7Pct,TargetPrice25Pct,ForwardReturn10D,ForwardReturn20D,ForwardReturn30D,MaxFavorableMove30D,MaxAdverseMove30D,TargetDay,StopDay,TradeResult,TradeReturnRuleBased
2021-09-29,CPSEETF-EQ,30.71,28.56,38.388,3.68,-3.224,-1.856,12.016,-15.663,,25.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,CREATIVEYE-EQ,3.4,3.162,4.25,19.118,13.235,10.294,25.0,4.412,8.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,CSBBANK-EQ,319.55,297.182,399.438,0.407,-7.276,-9.232,5.43,-9.701,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,ENGINERSIN-EQ,75.3,70.029,94.125,3.32,-3.386,-5.578,9.562,-6.308,,,NEITHER_IN_30D,-5.578
2021-09-29,GIPCL-EQ,85.45,79.468,106.812,13.575,2.282,2.984,18.081,-0.293,,,NEITHER_IN_30D,2.984
2021-09-29,GMDCLTD-EQ,73.65,68.494,92.062,4.956,-0.883,-3.87,13.035,-5.771,,,NEITHER_IN_30D,-3.87
2021-09-29,GODFRYPHLP-EQ,389.1,361.863,486.375,14.77,17.353,9.861,20.684,-1.457,,,NEITHER_IN_30D,9.861
2021-09-29,HEG-EQ,462.54,430.162,578.175,4.302,-8.827,-7.072,13.677,-16.079,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,HINDPETRO-EQ,199.73,185.749,249.662,8.747,5.828,15.821,16.743,-1.532,,,NEITHER_IN_30D,15.821
2021-09-29,HONDAPOWER-EQ,1252.85,1165.15,1566.062,10.045,3.867,7.806,15.257,-4.21,,,NEITHER_IN_30D,7.806
2021-09-29,IEX-EQ,212.42,197.551,265.525,24.55,11.477,24.456,50.019,-3.022,8.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,IOC-EQ,84.97,79.022,106.212,2.978,0.942,4.307,11.016,-2.436,,,NEITHER_IN_30D,4.307
2021-09-29,IRB-EQ,9.48,8.816,11.85,11.603,25.633,20.148,82.489,1.16,15.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,LAGNAM-EQ,42.95,39.944,53.688,22.352,19.441,22.934,45.518,3.725,5.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,LAOPALA-EQ,318.05,295.786,397.562,-3.616,-7.436,10.706,14.982,-11.523,,14.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,LGBBROSLTD-EQ,435.55,405.061,544.438,9.149,14.315,22.558,35.231,-0.746,13.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,LTF-EQ,89.9,83.607,112.375,2.781,-9.677,-4.338,6.73,-10.957,,17.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,LUMAXTECH-EQ,142.8,132.804,178.5,1.786,-8.018,1.646,8.193,-10.714,,17.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,MRPL-EQ,45.8,42.594,57.25,10.699,9.279,7.096,26.201,-0.546,17.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,NAVA-EQ,60.15,55.939,75.188,2.211,-6.318,0.798,8.894,-8.146,,17.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,NBCC-EQ,32.1,29.853,40.125,1.776,-5.607,-1.776,4.891,-9.034,,21.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,NHPC-EQ,29.3,27.249,36.625,0.0,6.143,10.239,26.451,-1.706,12.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,NLCINDIA-EQ,61.05,56.776,76.312,16.38,2.457,12.039,31.204,-0.901,11.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,NTPC-EQ,140.65,130.804,175.812,4.053,-2.346,-2.986,8.141,-8.603,,21.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,ONGC-EQ,144.75,134.617,180.938,10.535,3.765,6.839,19.344,-2.349,,,NEITHER_IN_30D,6.839
2021-09-29,PETRONET-EQ,239.5,222.735,299.375,-2.63,-3.215,-1.086,1.691,-5.219,,,NEITHER_IN_30D,-1.086
2021-09-29,PFC-EQ,115.4,107.322,144.25,-1.075,-6.967,-4.263,6.586,-9.185,,20.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,PFS-EQ,18.65,17.344,23.312,8.847,4.558,6.166,26.005,-4.021,13.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,POWERGRID-EQ,146.29,136.05,182.862,2.228,-4.689,-6.692,7.636,-7.56,,21.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,PREMEXPLN-EQ,48.51,45.114,60.637,7.957,-4.288,-1.876,17.77,-9.895,,21.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,PTC-EQ,111.55,103.741,139.438,22.949,12.73,7.799,29.449,-2.869,10.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,RECLTD-EQ,121.76,113.237,152.2,-1.445,-7.572,-10.283,4.008,-10.808,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,SCI-EQ,117.45,109.228,146.812,20.562,13.112,13.836,23.883,0.766,,,NEITHER_IN_30D,13.836
2021-09-29,SHAHALLOYS-EQ,25.05,23.296,31.312,35.329,6.188,13.373,54.092,-2.196,5.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,SHREERAMA-EQ,12.51,11.634,15.638,-0.719,-2.078,-15.747,10.472,-17.186,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,SILINV-EQ,319.65,297.274,399.562,6.914,-7.602,-4.943,17.316,-11.747,,17.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,SIS-EQ,500.2,465.186,625.25,0.7,-6.337,-5.098,3.479,-15.624,,17.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-29,SJVN-EQ,28.35,26.366,35.438,-0.529,0.529,4.762,19.048,-1.587,,,NEITHER_IN_30D,4.762
2021-09-29,SUNPHARMA-EQ,811.3,754.509,1014.125,3.852,-0.456,-0.592,4.893,-3.938,,,NEITHER_IN_30D,-0.592
2021-09-29,TATAPOWER-EQ,151.6,140.988,189.5,47.889,43.799,58.212,76.682,-0.198,8.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-29,TORNTPOWER-EQ,516.4,480.252,645.5,0.552,-5.345,4.435,5.926,-6.613,,,NEITHER_IN_30D,4.435
2021-09-29,TRIVENI-EQ,185.1,172.143,231.375,11.777,1.486,16.667,18.855,-2.188,,,NEITHER_IN_30D,16.667
2021-09-29,ZUARI-EQ,137.4,127.782,171.75,-8.151,-17.431,-16.376,2.547,-19.505,,2.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,ABFRL-EQ,89.77,83.486,112.212,7.263,6.751,17.834,25.833,-4.835,27.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,AGARIND-EQ,350.85,326.29,438.562,5.045,-11.23,12.712,17.999,-11.586,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,AMBER-EQ,3263.7,3035.241,4079.625,11.888,1.288,1.875,16.085,-5.016,,,NEITHER_IN_30D,1.875
2021-09-30,AMBIKCO-EQ,1821.7,1694.181,2277.125,8.69,13.809,12.225,28.451,-2.278,23.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,ASHOKLEY-EQ,66.9,62.217,83.625,8.191,6.428,13.677,14.2,-3.587,,,NEITHER_IN_30D,13.677
2021-09-30,BHEL-EQ,64.65,60.125,80.812,15.004,5.568,-0.773,24.285,-3.016,,,NEITHER_IN_30D,-0.773
2021-09-30,BIRLACORPN-EQ,1435.7,1335.201,1794.625,-0.627,6.45,-0.899,14.927,-8.546,,4.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,CANBK-EQ,34.6,32.178,43.25,11.879,23.988,31.561,43.121,-2.89,20.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,CGPOWER-EQ,122.95,114.343,153.688,-3.823,18.991,27.45,37.861,-7.279,,6.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,ENGINERSIN-EQ,78.75,73.238,98.438,-1.143,-8.0,-10.159,4.762,-10.413,,14.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,FLUOROCHEM-EQ,1911.35,1777.555,2389.188,8.821,-4.968,9.407,15.363,-10.639,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,GABRIEL-EQ,153.65,142.894,192.062,1.692,0.195,-5.109,9.437,-6.215,,,NEITHER_IN_30D,-5.109
2021-09-30,GMBREW-EQ,489.64,455.365,612.05,37.056,25.104,24.05,50.805,-1.152,4.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,GMDCLTD-EQ,74.95,69.703,93.688,4.136,-2.001,-7.805,11.074,-7.939,,29.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,GODFRYPHLP-EQ,398.57,370.67,498.212,11.228,8.282,5.322,17.816,-2.456,,,NEITHER_IN_30D,5.322
2021-09-30,GPPL-EQ,110.6,102.858,138.25,2.306,1.04,-0.995,7.595,-5.515,,,NEITHER_IN_30D,-0.995
2021-09-30,HONAUT-EQ,45714.5,42514.485,57143.125,-2.331,-8.269,-7.342,3.416,-11.407,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,HONDAPOWER-EQ,1258.5,1170.405,1573.125,11.112,4.525,11.331,14.74,-4.64,,,NEITHER_IN_30D,11.331
2021-09-30,IEX-EQ,215.32,200.248,269.15,22.78,9.651,25.813,47.998,-4.328,8.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,INDIACEM-EQ,200.3,186.279,250.375,7.039,2.896,2.571,15.826,-5.617,,,NEITHER_IN_30D,2.571
2021-09-30,IOLCP-EQ,118.76,110.447,148.45,2.484,-7.132,-15.662,5.086,-17.977,,19.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,IRB-EQ,10.18,9.467,12.725,4.126,11.297,10.216,69.941,-1.572,14.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,ITI-EQ,124.5,115.785,155.625,2.811,-5.622,-5.984,7.229,-6.627,,,NEITHER_IN_30D,-5.984
2021-09-30,KALYANKJIL-EQ,72.9,67.797,91.125,8.093,4.595,3.978,14.678,-3.704,,,NEITHER_IN_30D,3.978
2021-09-30,LAGNAM-EQ,45.05,41.896,56.312,19.645,15.205,13.541,38.735,4.994,5.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,LGBBROSLTD-EQ,448.8,417.384,561.0,10.138,12.11,15.909,31.239,-2.629,21.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,LIQUIDIETF-EQ,1000.0,930.0,1250.0,-0.001,-0.001,0.0,0.85,-2.85,,,NEITHER_IN_30D,0.0
2021-09-30,LTF-EQ,90.95,84.584,113.688,3.738,-9.786,-7.532,5.498,-11.985,,15.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,MAHABANK-EQ,20.05,18.646,25.062,5.237,3.741,1.247,13.965,-3.741,,,NEITHER_IN_30D,1.247
2021-09-30,MRPL-EQ,46.7,43.431,58.375,11.349,5.246,3.961,23.769,3.426,,,NEITHER_IN_30D,3.961
2021-09-30,NHPC-EQ,29.85,27.76,37.312,3.518,2.848,6.533,24.121,-3.518,,,NEITHER_IN_30D,6.533
2021-09-30,NTPC-EQ,141.85,131.92,177.312,5.323,-6.486,-3.313,7.226,-9.376,,20.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,PFS-EQ,20.3,18.879,25.375,5.419,-4.68,-4.187,15.764,-7.389,,6.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,PTC-EQ,115.85,107.74,144.812,15.149,8.977,2.892,24.644,-2.633,,,NEITHER_IN_30D,2.892
2021-09-30,SANGHVIMOV-EQ,96.45,89.698,120.562,5.495,13.79,9.953,23.618,-8.315,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,SCI-EQ,121.25,112.762,151.562,17.113,5.691,8.412,20.0,-0.66,,,NEITHER_IN_30D,8.412
2021-09-30,SESHAPAPER-EQ,184.7,171.771,230.875,0.568,-5.387,-5.739,5.522,-8.446,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,SIRCA-EQ,177.53,165.103,221.912,17.687,2.14,24.616,28.429,-0.58,3.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,SOLARINDS-EQ,2118.3,1970.019,2647.875,19.551,17.408,26.923,34.443,-1.777,7.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,STARPAPER-EQ,154.45,143.638,193.062,-2.363,-8.611,-6.216,3.075,-9.356,,15.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,SUNPHARMA-EQ,818.25,760.972,1022.812,2.817,-2.841,-0.923,4.002,-4.754,,,NEITHER_IN_30D,-0.923
2021-09-30,SUPREMEIND-EQ,2334.55,2171.132,2918.188,10.437,-0.24,-1.617,15.393,-4.671,,,NEITHER_IN_30D,-1.617
2021-09-30,TATAINVEST-EQ,136.7,127.131,170.875,22.078,10.629,13.424,26.84,-1.17,9.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,TATAPOWER-EQ,158.75,147.638,198.438,40.22,34.992,52.22,68.724,-1.354,8.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,TBZ-EQ,78.6,73.098,98.25,11.705,24.936,6.616,32.824,-0.827,18.0,,TARGET_25_BEFORE_STOP,25.0
2021-09-30,TEXMOPIPES-EQ,53.5,49.755,66.875,-2.523,-10.093,4.206,11.589,-11.869,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,TITAGARH-EQ,97.4,90.582,121.75,3.799,-3.234,-7.29,12.731,-8.47,,30.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,UGARSUGAR-EQ,29.0,26.97,36.25,0.0,-6.724,-3.621,14.483,-8.966,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,UNITDSPR-EQ,853.1,793.383,1066.375,4.161,11.048,9.829,19.558,-4.911,,,NEITHER_IN_30D,9.829
2021-09-30,VESUVIUS-EQ,122.36,113.795,152.95,-2.435,-12.136,0.834,1.912,-12.954,,14.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,VOLTAMP-EQ,1503.5,1398.255,1879.375,-1.686,-0.439,19.877,31.54,-7.549,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,WELCORP-EQ,144.85,134.71,181.062,1.968,-7.836,-2.451,6.075,-15.016,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-09-30,WOCKPHARMA-EQ,454.75,422.917,568.438,7.861,-6.113,2.375,17.493,-8.026,,20.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,ABBOTINDIA-EQ,22031.2,20489.016,27539.0,-2.719,-9.415,-10.196,8.639,-10.581,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,AMBER-EQ,3440.4,3199.572,4300.5,5.927,-9.117,-3.989,10.122,-9.894,,15.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,AVADHSUGAR-EQ,444.35,413.246,555.438,5.052,-7.235,1.654,9.992,-10.543,,15.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,BHEL-EQ,65.6,61.008,82.0,13.72,9.375,-2.896,22.485,-4.421,,,NEITHER_IN_30D,-2.896
2021-10-01,CANBK-EQ,35.37,32.894,44.212,12.496,21.374,25.558,40.006,-2.912,21.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,CGCL-EQ,124.16,115.469,155.2,-1.595,2.964,-1.788,10.293,-8.449,,27.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,DALMIASUG-EQ,444.3,413.199,555.375,1.711,-12.03,-10.443,9.16,-13.246,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,DBL-EQ,577.45,537.028,721.812,18.253,3.455,2.97,29.847,-1.688,8.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,DIXON-EQ,4844.6,4505.478,6055.75,18.76,9.526,13.102,28.878,-2.262,11.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,DYNPRO-EQ,638.85,594.13,798.562,4.74,-3.946,-15.08,19.618,-17.085,,29.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,FINEORG-EQ,3266.35,3037.705,4082.938,5.586,0.912,10.671,15.862,-3.392,,,NEITHER_IN_30D,10.671
2021-10-01,GABRIEL-EQ,155.6,144.708,194.5,-1.446,-1.96,-5.88,8.066,-7.391,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,GAIL-EQ,108.77,101.156,135.962,-1.103,-7.943,-10.757,4.992,-11.124,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,INGERRAND-EQ,1020.95,949.483,1276.188,16.142,10.015,28.312,29.879,-0.975,27.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,IRFC-EQ,23.9,22.227,29.875,1.883,2.929,1.464,10.46,-2.72,,,NEITHER_IN_30D,1.464
2021-10-01,JPOLYINVST-EQ,80.75,75.098,100.938,62.539,164.334,276.037,276.037,0.929,5.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,KIRLFER-EQ,257.45,239.428,321.812,4.622,-10.895,-11.886,7.982,-12.604,,18.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,LAGNAM-EQ,47.3,43.989,59.125,24.101,17.865,5.074,32.135,-1.268,6.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,LOVABLE-EQ,117.95,109.694,147.438,14.413,10.937,26.028,40.738,-2.501,29.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,M&M-EQ,827.85,769.9,1034.812,10.038,5.134,15.999,17.31,0.03,,,NEITHER_IN_30D,15.999
2021-10-01,MANAPPURAM-EQ,179.55,166.982,224.438,9.942,8.02,5.542,25.035,-0.278,26.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,MAXIND-EQ,70.66,65.714,88.325,3.68,-0.127,0.538,12.963,-0.934,,,NEITHER_IN_30D,0.538
2021-10-01,MRPL-EQ,50.85,47.29,63.562,3.245,-3.441,-5.31,13.668,-5.605,,,NEITHER_IN_30D,-5.31
2021-10-01,NELCO-EQ,756.1,703.173,945.125,22.431,0.192,4.96,28.548,-9.404,11.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,NETF-EQ,219.2,203.856,274.0,-12.016,-14.69,-13.029,1.588,-17.427,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,ONGC-EQ,146.25,136.012,182.812,10.838,4.718,7.453,18.12,-0.171,,,NEITHER_IN_30D,7.453
2021-10-01,PHARMABEES-EQ,14.58,13.559,18.225,0.48,-3.635,-4.664,3.498,-6.516,,,NEITHER_IN_30D,-4.664
2021-10-01,PRAKASH-EQ,71.8,66.774,89.75,4.526,-8.635,-7.521,11.072,-11.351,,15.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,PREMEXPLN-EQ,49.36,45.905,61.7,5.997,-9.502,-1.884,15.741,-11.447,,16.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,SCI-EQ,125.1,116.343,156.375,14.269,5.835,3.197,16.307,-2.238,,,NEITHER_IN_30D,3.197
2021-10-01,SMLMAH-EQ,591.8,550.374,739.75,24.18,20.142,28.227,42.785,-1.994,11.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,TATAINVEST-EQ,143.67,133.613,179.587,15.967,3.675,7.782,20.686,-1.155,,,NEITHER_IN_30D,7.782
2021-10-01,TBZ-EQ,80.05,74.446,100.062,14.428,21.736,8.182,30.418,-0.687,17.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,TITAGARH-EQ,108.25,100.672,135.312,-9.007,-12.933,-12.471,1.062,-17.644,,3.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,TRENT-EQ,696.23,647.494,870.288,10.528,-1.882,13.981,15.857,-5.251,,,NEITHER_IN_30D,13.981
2021-10-01,TRIVENI-EQ,192.2,178.746,240.25,11.056,0.963,3.044,14.464,-5.801,,,NEITHER_IN_30D,3.044
2021-10-01,TVSMOTOR-EQ,563.95,524.474,704.938,3.892,19.035,30.88,44.33,-4.238,21.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,UGARSUGAR-EQ,30.2,28.086,37.75,-2.483,-10.596,-7.947,9.934,-12.583,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,VINYLINDIA-EQ,269.9,251.007,337.375,7.892,-0.519,-2.557,22.638,-7.892,,29.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-01,VMART-EQ,913.66,849.704,1142.075,23.038,9.74,15.11,32.675,-0.399,27.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-01,VOLTAMP-EQ,1524.45,1417.738,1905.562,-3.211,6.383,26.295,29.732,-8.82,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,AARTIIND-EQ,891.33,828.937,1114.163,7.921,-6.183,-3.343,14.358,-9.6,,18.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,AARVI-EQ,63.4,58.962,79.25,-2.603,-15.221,-4.416,5.678,-18.06,,14.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,ABBOTINDIA-EQ,23108.8,21491.184,28886.0,-10.97,-12.119,-14.903,3.573,-15.292,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,AFFLE-EQ,1122.53,1043.953,1403.162,-0.582,-4.956,6.652,12.246,-10.47,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,ARCHIDPLY-EQ,32.85,30.55,41.062,-0.761,15.221,24.505,31.202,-8.067,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,ARVIND-EQ,102.8,95.604,128.5,27.772,35.7,27.821,42.899,-1.411,8.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-04,ASTRAL-EQ,1765.5,1641.915,2206.875,-4.456,-5.41,-2.64,3.39,-11.773,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,ATUL-EQ,10093.8,9387.234,12617.25,1.218,-10.804,-10.353,8.671,-16.71,,14.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,AVADHSUGAR-EQ,476.1,442.773,595.125,-4.873,-8.223,-5.829,1.512,-16.509,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,BALRAMCHIN-EQ,392.75,365.258,490.938,-5.78,-14.895,-16.754,1.337,-24.227,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,BATAINDIA-EQ,1868.95,1738.124,2336.188,13.374,9.369,16.341,21.031,-2.592,,,NEITHER_IN_30D,16.341
2021-10-04,BEPL-EQ,131.4,122.202,164.25,-3.326,-9.612,-10.578,12.884,-12.1,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,CGCL-EQ,127.29,118.38,159.112,-6.253,-0.464,-4.124,7.581,-10.7,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,CREATIVEYE-EQ,3.7,3.441,4.625,8.108,2.703,1.351,14.865,-2.703,,,NEITHER_IN_30D,1.351
2021-10-04,CUPID-EQ,2.38,2.213,2.975,0.0,-2.521,-7.143,3.782,-7.983,,28.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,DEEPAKNTR-EQ,2591.95,2410.513,3239.938,12.884,-11.767,-11.478,16.515,-15.753,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,DHAMPURSUG-EQ,318.9,296.577,398.625,-0.298,-5.049,-5.347,5.989,-11.838,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,DIVISLAB-EQ,5220.7,4855.251,6525.875,-0.548,-0.293,-8.751,3.915,-9.058,,23.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,DIXON-EQ,4859.8,4519.614,6074.75,17.727,13.04,12.126,28.474,-2.568,10.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-04,DRREDDY-EQ,1008.54,937.942,1260.675,-4.777,-5.882,-5.442,0.145,-10.246,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,DWARKESH-EQ,76.7,71.331,95.875,-2.477,-2.412,-5.606,2.738,-12.647,,13.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,ENGINERSIN-EQ,78.85,73.33,98.562,-0.063,-8.751,-10.843,4.629,-11.097,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,EQUITASBNK-EQ,64.9,60.357,81.125,0.462,-3.313,-1.31,9.707,-6.703,,,NEITHER_IN_30D,-1.31
2021-10-04,FINEORG-EQ,3503.0,3257.79,4378.75,-3.043,-3.073,1.66,8.035,-9.919,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,FINPIPE-EQ,225.15,209.39,281.438,-1.466,1.221,-2.132,8.594,-6.285,,,NEITHER_IN_30D,-2.132
2021-10-04,GEEKAYWIRE-EQ,9.85,9.16,12.312,-8.426,-4.67,-7.107,1.523,-13.503,,1.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,GEOJITFSL-EQ,73.7,68.541,92.125,0.665,-0.556,-4.708,10.312,-5.929,,,NEITHER_IN_30D,-4.708
2021-10-04,HALEOSLABS-EQ,825.85,768.04,1032.312,1.399,3.039,3.142,24.102,-7.695,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,HEG-EQ,506.6,471.138,633.25,-2.754,-20.529,-18.235,3.79,-23.377,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,HERANBA-EQ,819.6,762.228,1024.5,-6.79,-11.811,-18.552,1.513,-18.863,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,KIRLFER-EQ,267.0,248.31,333.75,-1.723,-12.06,-16.966,2.903,-17.266,,11.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,KMSUGAR-EQ,27.4,25.482,34.25,-2.92,-10.401,-8.942,8.577,-14.051,,12.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,KOTARISUG-EQ,34.3,31.899,42.875,0.875,-4.665,-4.082,9.038,-8.746,,14.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,LOVABLE-EQ,120.75,112.298,150.938,5.052,9.027,23.851,37.474,-4.762,28.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-04,M&M-EQ,841.15,782.269,1051.438,9.077,2.419,13.47,16.388,-1.444,,,NEITHER_IN_30D,13.47
2021-10-04,MAHSEAMLES-EQ,181.9,169.167,227.375,41.138,37.466,38.648,58.604,-2.969,6.0,,TARGET_25_BEFORE_STOP,25.0
2021-10-04,MAXIND-EQ,70.94,65.974,88.675,2.072,-0.93,0.874,12.518,-1.325,,,NEITHER_IN_30D,0.874
2021-10-04,MUKANDLTD-EQ,150.8,140.244,188.5,-7.792,-12.633,-15.981,6.764,-18.932,,8.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,MUNJALAU-EQ,59.95,55.753,74.938,-4.17,-4.504,-6.505,4.837,-12.344,,10.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,MUTHOOTCAP-EQ,411.55,382.742,514.438,-2.527,-5.637,-5.091,2.406,-6.937,,,NEITHER_IN_30D,-5.091
2021-10-04,NAHARCAP-EQ,298.1,277.233,372.625,-4.16,12.613,8.454,25.646,-11.355,,9.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,NTPC-EQ,145.55,135.362,181.938,2.817,-6.115,-6.252,4.5,-11.68,,18.0,STOP_7_BEFORE_TARGET,-7.0
2021-10-04,PCBL-EQ,135.53,126.043,169.412,-10.92,-18.409,-15.074,0.863,-19.59,,3.0,STOP_7_BEFORE_TARGET,-7.0
