Date,Symbol,EntryPrice,Result15Before7,DecisionDay15Before7,Target18BeforeStop7,Target18DecisionDay,Target25BeforeStop7,Target25DecisionDay,Target30BeforeStop7,Target30DecisionDay,CloseReturn5D,CloseReturn10D,CloseReturn15D,CloseReturn20D,CloseReturn30D,RuleBasedReturn
2024-02-07,LAOPALA-EQ,374.5,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,-9.265687583444592,-6.008010680907883,-9.973297730307085,-11.388518024032035,-19.746328437917214,-7.0
2024-06-12,LAOPALA-EQ,329.55,STOPPED_OUT,27.0,STOPPED_OUT,27.0,STOPPED_OUT,27.0,STOPPED_OUT,27.0,1.2592929752692994,-1.3048095888332556,3.8840843574571515,0.6220603853740014,-3.489607039902898,-7.0
2024-07-04,LAOPALA-EQ,342.35,STOPPED_OUT,10.0,STOPPED_OUT,10.0,STOPPED_OUT,10.0,STOPPED_OUT,10.0,-3.140061340733169,-7.872060756535726,-7.097999123703813,-7.229443551920545,-9.58083832335329,-7.0
2024-08-29,LAOPALA-EQ,326.85,SUCCESS,10.0,SUCCESS,14.0,TIMEOUT,,TIMEOUT,,0.24476059354443525,14.486767630411501,16.123604099739943,9.591555759522707,5.5224108918463966,15.0
2024-08-30,LAOPALA-EQ,331.7,SUCCESS,9.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,2.5776303889056384,14.335242689176964,14.938197166113953,5.064817606270733,5.517033463973475,15.0
2024-09-06,LAOPALA-EQ,340.25,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,11.46216017634092,12.049963262307116,2.424687729610575,-2.0426157237325437,0.308596620132251,0.308596620132251
2024-09-09,LAOPALA-EQ,359.0,STOPPED_OUT,19.0,STOPPED_OUT,19.0,STOPPED_OUT,19.0,STOPPED_OUT,19.0,4.777158774373258,3.4122562674094636,-2.4512534818941556,-3.95543175487465,-2.3537604456824512,-7.0
2024-09-10,LAOPALA-EQ,365.0,STOPPED_OUT,17.0,STOPPED_OUT,17.0,STOPPED_OUT,17.0,STOPPED_OUT,17.0,5.000000000000004,-0.6575342465753309,-3.178082191780829,-5.712328767123298,-6.12328767123288,-7.0
2024-09-11,LAOPALA-EQ,365.6,STOPPED_OUT,16.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,3.2412472647702417,0.3282275711159688,-6.126914660831517,-5.867067833698048,-7.768052516411384,-7.0
2024-09-12,LAOPALA-EQ,374.2,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,1.4297167290219237,-4.27578834847675,-7.96365579903795,-7.83003741314805,-12.546766435061462,-7.0
2024-12-10,LAOPALA-EQ,366.7,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,-6.353967821107176,-12.298881919825465,-11.248977365694024,-13.348786473956908,-17.984728661030815,-7.0
2025-06-10,LAOPALA-EQ,262.57,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-0.8988079369311119,-3.831359256579203,-0.521765624404924,-3.7018699775298036,1.2491906920059526,1.2491906920059526
2025-06-11,LAOPALA-EQ,270.03,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,-1.9442284190645531,-4.829093063733647,-3.6403362589341848,-5.880828056141896,0.599933340739911,-7.0
2025-07-23,LAOPALA-EQ,271.65,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,1.2147984538928736,1.472482974415601,-10.95159212221608,-6.699797533591012,-8.374746916988762,-7.0
2025-07-24,LAOPALA-EQ,278.95,STOPPED_OUT,10.0,STOPPED_OUT,10.0,STOPPED_OUT,10.0,STOPPED_OUT,10.0,-1.021688474637017,-5.269761606022582,-14.984764294676456,-9.768775766266359,-12.80157734360996,-7.0
2025-07-25,LAOPALA-EQ,279.15,STOPPED_OUT,9.0,STOPPED_OUT,9.0,STOPPED_OUT,9.0,STOPPED_OUT,9.0,-1.9881783987103496,-11.373813361991747,-12.806734730431657,-11.248432742253268,-7.909725953788282,-7.0
2026-02-23,LAOPALA-EQ,209.89,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,-5.617228071847158,-8.17571108675973,-9.076182762399343,-13.7024155510029,-17.156605841154892,-7.0
2026-06-23,LAOPALA-EQ,183.98,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-2.1469724970105353,-4.005870203282957,1.7936732253505783,3.1416458310685957,6.587672573105774,6.587672573105774
2023-02-13,LASA-EQ,27.9,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,-1.9713261648745428,-11.827956989247301,-12.365591397849462,-18.817204301075275,-36.738351254480285,-7.0
2023-07-25,LASA-EQ,26.1,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,-10.727969348659006,-3.065134099616862,-7.854406130268199,9.770114942528728,16.475095785440597,-7.0
2024-07-04,LASA-EQ,23.96,SUCCESS,23.0,SUCCESS,23.0,TIMEOUT,,TIMEOUT,,1.4607679465776124,-1.7529215358931594,-0.8347245409014992,-0.2086811352253748,5.383973288814681,15.0
2024-07-05,LASA-EQ,24.58,STOPPED_OUT,14.0,STOPPED_OUT,14.0,STOPPED_OUT,14.0,STOPPED_OUT,14.0,-2.5630593978844596,-5.817737998372663,-2.237591537835626,-4.23108218063466,9.519934906427995,-7.0
2024-07-08,LASA-EQ,25.75,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,-6.0194174757281615,-10.330097087378643,-8.310679611650485,-7.611650485436893,5.398058252427185,-7.0
2024-12-10,LASA-EQ,27.84,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,STOPPED_OUT,12.0,3.412356321839072,2.7298850574712707,-3.87931034482758,-3.0890804597701105,-5.783045977011492,-7.0
2024-12-11,LASA-EQ,27.94,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,4.760200429491768,0.8231925554760267,6.299212598425186,1.7895490336435227,-6.3707945597709426,-7.0
2024-12-17,LASA-EQ,28.79,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,-0.6599513720041639,-7.051059395623471,-6.286905175408119,-9.586662035428962,-10.420284821118441,-7.0
2024-12-18,LASA-EQ,29.27,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-3.7581141100102466,1.4690809702767371,-2.835667919371365,-8.370345063204642,-9.08780321147933,-7.0
2022-08-18,LATENTVIEW-EQ,388.75,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,-3.4212218649517734,-0.05144694533761873,3.742765273311899,-0.5530546623794153,-8.090032154340832,-7.0
2022-08-19,LATENTVIEW-EQ,389.5,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-4.017971758664951,-1.8870346598202858,5.917843388960198,-0.5263157894736858,-9.602053915275988,-7.0
2022-09-01,LATENTVIEW-EQ,390.8,STOPPED_OUT,17.0,STOPPED_OUT,17.0,STOPPED_OUT,17.0,STOPPED_OUT,17.0,-1.560900716479019,0.9851586489252773,0.24309109518936278,-8.828045035823951,-7.2159672466734825,-7.0
2022-09-09,LATENTVIEW-EQ,403.3,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,STOPPED_OUT,11.0,-4.140838085792209,-5.393007686585671,-11.405901314158196,-9.509050334738411,-10.686833622613445,-7.0
2022-09-12,LATENTVIEW-EQ,412.55,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,-6.08411101684645,-12.47121561022906,-14.652769361289542,-13.755908374742454,-8.253545024845476,-7.0
2022-10-25,LATENTVIEW-EQ,378.5,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,4.623513870541607,-0.9907529722589126,-0.5812417437252249,-0.6472919418758272,-4.715984147952446,-4.715984147952446
2022-10-27,LATENTVIEW-EQ,389.55,STOPPED_OUT,27.0,STOPPED_OUT,27.0,STOPPED_OUT,27.0,STOPPED_OUT,27.0,0.20536516493390167,-0.3978950070594345,-2.6569118213323084,-3.208830702092158,-8.882043383391103,-7.0
2022-10-28,LATENTVIEW-EQ,400.15,STOPPED_OUT,15.0,STOPPED_OUT,15.0,STOPPED_OUT,15.0,STOPPED_OUT,15.0,-2.1866799950018723,-2.823941022116694,-6.67249781332,-5.7478445582906375,-11.633137573409957,-7.0
2023-01-23,LATENTVIEW-EQ,383.2,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,-3.692588726513568,-5.910751565761996,-5.349686847599166,-6.550104384133604,-6.484864300626292,-7.0
2023-04-13,LATENTVIEW-EQ,367.4,STOPPED_OUT,17.0,STOPPED_OUT,17.0,STOPPED_OUT,17.0,STOPPED_OUT,17.0,-3.9874795862819723,-1.9052803483941227,-0.3538377789874647,-9.7713663581927,-10.737615677735434,-7.0
2023-05-04,LATENTVIEW-EQ,367.65,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,-8.064735482116136,-11.587107303141565,-11.546307629538966,-8.88072895416836,-7.384740922072619,-7.0
2023-05-09,LATENTVIEW-EQ,373.25,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,STOPPED_OUT,1.0,-11.252511721366377,-12.310783657066304,-12.417950435365043,-7.019423978566641,-7.006028131279296,-7.0
2023-06-06,LATENTVIEW-EQ,347.05,SUCCESS,28.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,-3.673822215819045,0.01440714594438397,0.27373577294338425,9.523123469240758,10.416366517792808,15.0
2023-06-19,LATENTVIEW-EQ,351.95,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-0.426196902969167,6.265094473646826,5.128569399062366,9.106407160107977,9.39053842875408,9.39053842875408
2023-06-21,LATENTVIEW-EQ,363.55,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-4.070966854627978,4.524824645853376,-0.9077155824508298,6.752853802778169,5.432540228304217,5.432540228304217
2023-07-03,LATENTVIEW-EQ,375.5,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-1.9973368841544659,3.794940079893472,0.665778961384822,0.9320905459387463,3.3288948069241098,3.3288948069241098
2023-07-05,LATENTVIEW-EQ,380.1,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-4.104183109707982,0.81557484872401,-1.3680610365693346,-1.3680610365693346,14.101552223099167,14.101552223099167
2023-07-17,LATENTVIEW-EQ,389.75,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,-3.0147530468248918,-2.7581783194355336,-4.028223220012828,-0.4490057729313657,7.50481077613856,-7.0
2023-08-09,LATENTVIEW-EQ,401.0,SUCCESS,17.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,8.15461346633417,8.977556109725683,6.047381546134667,13.65336658354115,4.052369077306728,15.0
2023-08-16,LATENTVIEW-EQ,405.45,SUCCESS,14.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,3.588605253422128,5.364409914909363,13.528178567024307,4.9204587495375485,1.0852139597977706,15.0
2023-08-17,LATENTVIEW-EQ,433.7,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,0.7608946276227879,-1.9483513949734799,5.084159557297685,-1.567904081162097,-5.303204980401199,-5.303204980401199
2023-08-21,LATENTVIEW-EQ,439.0,STOPPED_OUT,23.0,STOPPED_OUT,23.0,STOPPED_OUT,23.0,STOPPED_OUT,23.0,-3.154897494305242,3.758542141230059,3.5990888382688047,-3.542141230068341,-9.772209567198175,-7.0
2023-10-17,LATENTVIEW-EQ,431.95,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,-5.139483736543582,-7.246209051973606,-4.653316356059722,-4.514411390207195,13.693714550295176,-7.0
2023-11-20,LATENTVIEW-EQ,450.5,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,6.381798002219763,6.270810210876809,0.6992230854605985,4.195338512763591,1.1431742508324128,1.1431742508324128
2023-11-21,LATENTVIEW-EQ,463.9,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,2.6837680534598007,3.222677301142496,-1.6167277430480742,-1.7137314076309473,-2.187971545591716,-2.187971545591716
2023-11-30,LATENTVIEW-EQ,491.1,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,-3.7059661983302905,-4.082671553655059,-6.699246589289354,-7.340663815923443,-5.324781103644883,-7.0
2024-01-15,LATENTVIEW-EQ,479.3,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,-2.910494471103686,-0.897141664928025,9.315668683496781,6.7598581264343816,9.127894846651351,-7.0
2024-02-02,LATENTVIEW-EQ,485.45,STOPPED_OUT,28.0,STOPPED_OUT,28.0,STOPPED_OUT,28.0,STOPPED_OUT,28.0,4.6142754145638065,5.644247605314656,6.056236481614996,6.38582758265529,-7.354001441961067,-7.0
2024-02-06,LATENTVIEW-EQ,523.95,STOPPED_OUT,24.0,STOPPED_OUT,24.0,STOPPED_OUT,24.0,STOPPED_OUT,24.0,-2.338009352037418,-1.8131501097433,-0.17177211565990724,-1.4028056112224463,-16.03206412825652,-7.0
2024-02-07,LATENTVIEW-EQ,536.6,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,-2.888557584793139,-6.475959746552363,-5.683935892657477,-5.730525531121877,-16.734998136414458,-7.0
2024-04-05,LATENTVIEW-EQ,549.75,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,-4.693042291950878,-8.849477035015907,-9.367894497498863,-12.432924056389272,-12.387448840381998,-7.0
2024-06-07,LATENTVIEW-EQ,514.2,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-1.4780241151303053,-0.01944768572540445,-1.2543757292882263,-0.7681835861532593,1.9058732010890589,1.9058732010890589
2024-07-05,LATENTVIEW-EQ,519.0,STOPPED_OUT,26.0,STOPPED_OUT,26.0,STOPPED_OUT,26.0,STOPPED_OUT,26.0,3.256262042389202,2.9865125240847723,0.4142581888246566,-6.734104046242773,-3.4585741811175352,-7.0
2024-07-09,LATENTVIEW-EQ,530.45,STOPPED_OUT,18.0,STOPPED_OUT,18.0,STOPPED_OUT,18.0,STOPPED_OUT,18.0,5.099443868413611,0.34876048637946244,-3.044584786502047,-6.975209727589792,-3.6855500047129897,-7.0
2024-07-12,LATENTVIEW-EQ,535.9,STOPPED_OUT,15.0,STOPPED_OUT,15.0,STOPPED_OUT,15.0,STOPPED_OUT,15.0,-0.2612427691733532,-2.752379175219255,-9.67531255831311,-8.089195745474898,-7.706661690613914,-7.0
2024-07-15,LATENTVIEW-EQ,559.7,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,-6.378417009112036,-6.905485081293561,-13.319635519028061,-15.42790780775416,-12.015365374307674,-7.0
2024-10-17,LATENTVIEW-EQ,484.7,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,-8.613575407468533,-5.456983701258511,-3.5795337322054754,-5.838663090571494,-6.5194965958324635,-7.0
2024-10-18,LATENTVIEW-EQ,486.45,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,-8.572309589885908,-5.087881591119336,2.0145955391098758,-6.557714050776031,-3.3610854147394287,-7.0
2024-11-08,LATENTVIEW-EQ,496.25,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,-8.403022670025184,-10.176322418136019,-5.269521410579337,-0.28211586901762953,-4.977329974811084,-7.0
2024-12-10,LATENTVIEW-EQ,494.85,STOPPED_OUT,13.0,STOPPED_OUT,13.0,STOPPED_OUT,13.0,STOPPED_OUT,13.0,-0.030312215822980715,-4.708497524502375,-1.2630089926240262,-2.990805294533694,-8.79054258866323,-7.0
2024-12-11,LATENTVIEW-EQ,516.25,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-5.820823244552065,-8.87167070217918,-4.12590799031477,-8.85230024213075,-12.648910411622282,-7.0
2025-04-23,LATENTVIEW-EQ,420.5,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,-6.480380499405469,-4.708680142687283,0.7015457788347224,-2.544589774078476,-2.6872770511296107,-7.0
2025-07-02,LATENTVIEW-EQ,425.0,STOPPED_OUT,27.0,STOPPED_OUT,27.0,STOPPED_OUT,27.0,STOPPED_OUT,27.0,3.9764705882352924,1.3176470588235345,5.541176470588227,-3.3882352941176364,-6.000000000000005,-7.0
2025-07-03,LATENTVIEW-EQ,446.7,STOPPED_OUT,16.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,-1.6230132079695592,-2.6639802999776085,-3.7832997537497137,-8.215804790687265,-10.723080367136772,-7.0
2025-10-10,LATENTVIEW-EQ,439.75,SUCCESS,30.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,-2.683342808413869,-3.2973280272882266,7.993177942012508,10.39226833428084,13.519044911881739,15.0
2025-10-31,LATENTVIEW-EQ,448.35,SUCCESS,25.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,1.5947362551578026,6.83617709378832,8.029441284710614,7.817553250808507,9.345377495260387,15.0
2025-11-03,LATENTVIEW-EQ,474.9,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,2.221520320067394,-0.9265108443882841,5.116866708780798,-1.400294798905033,1.979364076647716,-7.0
2026-05-08,LATENTVIEW-EQ,314.75,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,-2.3828435266084247,3.7331215250198557,0.5242255758538539,-4.638602065131058,-4.876886417791903,-7.0
2022-11-21,LATTEYS-EQ,50.1,SUCCESS,3.0,SUCCESS,4.0,SUCCESS,11.0,SUCCESS,12.0,4.491017964071853,20.259481037924143,53.29341317365268,45.708582834331324,63.47305389221558,15.0
2023-05-22,LATTEYS-EQ,39.0,SUCCESS,2.0,SUCCESS,3.0,SUCCESS,4.0,SUCCESS,5.0,25.769230769230766,7.179487179487176,11.410256410256414,7.692307692307687,-16.794871794871792,15.0
2023-05-25,LATTEYS-EQ,45.05,SUCCESS,3.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,1.1098779134295134,-7.991120976692557,-4.550499445061041,-15.87125416204217,-22.64150943396226,15.0
2023-05-26,LATTEYS-EQ,47.3,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,STOPPED_OUT,5.0,-2.3255813953488302,-14.164904862579276,-8.033826638477793,-19.661733615221987,-29.06976744186047,-7.0
2024-05-18,LATTEYS-EQ,17.2,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,STOPPED_OUT,7.0,-4.651162790697683,-8.720930232558144,-13.372093023255804,-15.116279069767435,1.3953488372093092,-7.0
2024-05-21,LATTEYS-EQ,17.2,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-6.3953488372092915,-10.465116279069765,-13.372093023255804,-16.279069767441857,6.45348837209303,-7.0
2024-07-01,LATTEYS-EQ,16.61,SUCCESS,13.0,SUCCESS,13.0,SUCCESS,16.0,SUCCESS,18.0,2.5285972305840065,3.491872366044557,24.44310656231188,37.266706803130646,21.25225767609875,15.0
2024-07-03,LATTEYS-EQ,18.31,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,-11.632987438558162,3.440742763517224,17.422173675587118,24.412889131622073,5.570726379027846,-7.0
2024-10-04,LATTEYS-EQ,43.13,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,-7.210758172965448,10.479944354277748,-0.1854857407836863,-11.639230234175757,-15.395316485045207,-7.0
2025-04-25,LATTEYS-EQ,23.26,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-5.889939810834055,-11.564918314703354,-13.714531384350826,-4.8581255374032795,1.5477214101461634,-7.0
2025-04-28,LATTEYS-EQ,24.42,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,-12.162162162162172,-15.888615888615899,-16.175266175266188,-7.57575757575758,-8.149058149058153,-7.0
2025-05-28,LATTEYS-EQ,23.02,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,STOPPED_OUT,6.0,-6.038227628149439,-5.430060816681149,-1.3032145960034769,-6.125108601216334,-0.9556907037358786,-7.0
2025-05-29,LATTEYS-EQ,23.48,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,STOPPED_OUT,4.0,-6.0477001703577615,-10.008517887563894,-4.7700170357751315,-9.284497444633732,1.6609880749574035,-7.0
2025-06-09,LATTEYS-EQ,23.62,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,-12.74343776460627,-10.203217612193061,-5.038103302286201,2.328535139712118,-2.5402201524132195,-7.0
2026-01-14,LATTEYS-EQ,25.16,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,-12.996820349761528,-16.8918918918919,-16.096979332273452,-13.35453100158982,-11.764705882352944,-7.0
2021-04-06,LAURUSLABS-EQ,396.6,SUCCESS,10.0,SUCCESS,11.0,SUCCESS,18.0,TIMEOUT,,10.892586989409981,14.409984871406945,15.506807866868378,21.343923348461914,23.18456883509834,15.0
2021-04-07,LAURUSLABS-EQ,420.65,SUCCESS,17.0,SUCCESS,17.0,TIMEOUT,,TIMEOUT,,3.767978129085936,10.15095685249021,7.631047188874374,15.868299060977066,22.19184595269228,15.0
2021-04-13,LAURUSLABS-EQ,439.8,SUCCESS,26.0,SUCCESS,27.0,TIMEOUT,,TIMEOUT,,3.1718963165074943,4.160982264665769,9.424738517507958,6.423374261027748,18.55388813096861,15.0
2021-05-24,LAURUSLABS-EQ,514.0,SUCCESS,11.0,SUCCESS,11.0,SUCCESS,24.0,SUCCESS,24.0,1.8968871595330672,11.31322957198444,20.914396887159526,17.198443579766543,33.23929961089496,15.0
2021-06-07,LAURUSLABS-EQ,572.15,SUCCESS,14.0,SUCCESS,14.0,TIMEOUT,,TIMEOUT,,8.625360482390976,5.287075067726987,18.194529406624138,19.697631739928354,16.158350083020203,15.0
2021-06-08,LAURUSLABS-EQ,608.8,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,2.381734559789761,0.780223390275947,11.588370565046002,10.906701708278588,8.869908015768724,8.869908015768724
2021-06-09,LAURUSLABS-EQ,610.3,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,1.3763722759298824,0.7455349827953484,12.837948549893508,11.977715877437323,7.094871374733747,7.094871374733747
2021-06-10,LAURUSLABS-EQ,616.25,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-0.8519269776876226,1.549695740365098,8.154158215010131,10.734279918864086,5.11967545638945,5.11967545638945
2021-06-25,LAURUSLABS-EQ,650.7,STOPPED_OUT,23.0,STOPPED_OUT,23.0,STOPPED_OUT,23.0,STOPPED_OUT,23.0,4.14169356078069,4.533579222375894,2.781619794067902,0.06915629322268302,8.045182111572146,-7.0
2021-08-09,LAURUSLABS-EQ,703.05,STOPPED_OUT,9.0,STOPPED_OUT,9.0,STOPPED_OUT,9.0,STOPPED_OUT,9.0,-1.948652300689846,-4.452030438802357,-5.18455301898868,-5.291231064646884,-11.684801934428556,-7.0
2021-12-28,LAURUSLABS-EQ,529.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,STOPPED_OUT,16.0,-1.880907372400764,-0.5954631379962105,-5.500945179584127,-10.207939508506614,-0.5482041587901665,-7.0
2021-12-29,LAURUSLABS-EQ,548.25,STOPPED_OUT,13.0,STOPPED_OUT,13.0,STOPPED_OUT,13.0,STOPPED_OUT,13.0,-3.830369357045149,-5.061559507523938,-9.274965800273606,-15.239398084815326,-1.5047879616963078,-7.0
2022-03-11,LAURUSLABS-EQ,578.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,2.4826989619377127,2.2058823529411686,3.8840830449827113,4.0311418685121,0.22491349480968648,0.22491349480968648
2022-03-14,LAURUSLABS-EQ,579.15,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,2.5727359060692345,2.5727359060692345,5.076405076405077,2.6072692739359526,-1.2518345851679213,-1.2518345851679213
2022-07-13,LAURUSLABS-EQ,512.65,SUCCESS,23.0,SUCCESS,24.0,TIMEOUT,,TIMEOUT,,0.34136350336486654,0.22432458792547294,1.8726226470301421,10.30917780161904,10.650541304983907,15.0
2022-07-14,LAURUSLABS-EQ,521.65,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,STOPPED_OUT,8.0,-1.8211444455094372,0.6901178951404185,4.255727020032607,8.530623981596852,10.495542988593876,-7.0
2022-07-28,LAURUSLABS-EQ,525.25,SUCCESS,13.0,TIMEOUT,,TIMEOUT,,TIMEOUT,,3.541170871013799,7.786768205616368,8.80533079485959,9.738219895287958,5.26415992384579,15.0
2022-08-04,LAURUSLABS-EQ,543.85,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,4.100395329594542,5.084122460237195,5.985106187367828,3.098280775949247,-2.978762526431933,-2.978762526431933
2022-10-19,LAURUSLABS-EQ,528.55,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,STOPPED_OUT,2.0,-13.187021095449802,-9.573361082206034,-13.839750260145678,-14.851953457572598,-19.85621038690757,-7.0
2023-04-12,LAURUSLABS-EQ,323.1,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,STOPPED_OUT,3.0,-5.199628597957295,-9.610027855153202,-2.3367378520581905,-3.8532961931290743,3.6366450015475005,-7.0
2023-05-24,LAURUSLABS-EQ,334.8,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,-1.2246117084826813,4.196535244922339,7.228195937873361,8.870967741935477,9.169653524492238,9.169653524492238
2023-06-01,LAURUSLABS-EQ,340.5,TIMEOUT,,TIMEOUT,,TIMEOUT,,TIMEOUT,,1.9530102790014547,7.70925110132159,4.390602055800286,7.518355359765061,3.3333333333333437,3.3333333333333437
