Date,Total_Universe,Advances,Declines,Above_20_EMA,Above_50_EMA,Above_200_EMA,Up_4_Count,Down_4_Count,Up_25_1M_Count,Down_25_1M_Count,New_52W_Highs,New_52W_Lows,Total_Up_Volume,Total_Down_Volume,T3_Breakouts,T3_Wins,Pct_Above_20_EMA,Pct_Above_50_EMA,Pct_Above_200_EMA,Rolling_3D_Up_4,Rolling_3D_Down_4,Net_52W_High_Low,Volume_Ratio,AD_Spread,MCO,TRIN,Large_Pct_20_EMA,Large_Pct_50_EMA,Large_Pct_200_EMA,Mid_Pct_20_EMA,Mid_Pct_50_EMA,Mid_Pct_200_EMA,Small_Pct_20_EMA,Small_Pct_50_EMA,Small_Pct_200_EMA,Micro_Pct_20_EMA,Micro_Pct_50_EMA,Micro_Pct_200_EMA
2026-06-19,2447,1186,1232,1677,1564,1057,153,33,124,4,3,0,868690961238.05,696406950072.7,69,30,68.89893179950698,66.7805294619983,48.55305466237942,440.0,102.0,3,1.2473898503541894,-46,72.0586895431558,0.7717413584755501,74.0,67.0,69.79166666666666,75.33333333333333,73.15436241610739,64.33566433566433,75.6,74.8,64.40677966101694,67.2699069286453,65.16549104720565,43.83078730904818
2026-06-22,2451,1599,818,1778,1638,1124,203,31,123,5,3,0,860656861453.17,299794156832.81,95,33,72.83900040966816,69.88054607508532,51.58329508949059,500.0,100.0,3,2.8708260045584297,781,101.79837642487817,0.6809077676776575,73.0,71.0,70.83333333333334,82.0,76.51006711409396,68.53146853146853,80.80000000000001,77.60000000000001,64.40677966101694,71.09737248840804,68.23848238482385,47.30046948356807
2026-06-23,2444,585,1836,1559,1491,1069,67,106,103,6,1,0,392705693320.52,885003124474.7,32,16,64.02464065708419,63.66353543979505,49.08172635445362,423.0,170.0,1,0.443733680096519,-1251,25.116816826626412,0.7180601006232514,62.0,62.0,65.26315789473685,75.16778523489933,72.2972972972973,66.43356643356644,72.0,74.0,63.40425531914894,62.24173553719008,61.65943600867679,44.75073313782991
2026-06-24,2447,1243,1183,1541,1497,1093,101,55,92,9,2,0,765019209554.26,432905293365.48,32,15,63.23348379154699,63.89244558258643,50.160624139513544,371.0,192.0,2,1.7671745328062458,60,24.978499285988015,0.5945754042675241,63.0,61.0,63.1578947368421,75.83892617449665,72.97297297297297,65.03496503496503,70.0,75.2,64.1025641025641,61.40350877192983,61.78861788617886,46.28002343292326
2026-06-25,2449,778,1644,1360,1417,1030,63,99,91,9,0,1,627417979283.27,687652572099.72,35,17,55.71487095452683,60.45221843003413,47.26938962826985,231.0,260.0,-1,0.9124054860531702,-866,-21.564654707687758,0.5186685272781165,59.0,67.0,62.10526315789474,64.42953020134227,70.94594594594594,62.23776223776224,65.2,71.4859437751004,61.37339055793991,53.656024716786824,57.76935571196535,43.266978922716625
2026-06-29,2452,843,1592,1174,1300,1002,93,110,75,15,2,2,924826387100.43,886873019531.99,31,18,48.05566925910765,55.437100213219615,45.9211732355637,257.0,264.0,0,1.042794590354576,-749,-55.40122809874211,0.5077918680846617,50.505050505050505,58.58585858585859,58.51063829787234,54.109589041095894,66.20689655172414,62.857142857142854,57.599999999999994,66.26506024096386,60.256410256410255,46.252566735112936,52.969762419006486,41.890315052508754
2026-06-30,2450,1354,1064,1296,1334,1040,150,40,87,9,2,1,789869421852.49,586111800765.4,40,27,53.07125307125307,56.88699360341152,47.64086120018323,306.0,249.0,1,1.3476429254958806,290,-32.10449220759987,0.9442830640816972,52.52525252525253,59.59595959595959,62.76595744680851,63.013698630136986,69.6551724137931,65.71428571428571,65.2,69.47791164658635,61.111111111111114,50.79609655880842,54.049676025917925,43.498542274052475
2026-07-01,2454,1357,1067,1372,1426,1060,140,49,100,7,2,0,748013354375.88,422449547603.18,50,35,56.16045845272206,58.876961189099916,48.4903934126258,383.0,199.0,2,1.7706572503581932,290,-12.02526055963525,0.7182587512880952,60.60606060606061,64.64646464646465,65.95744680851064,61.64383561643836,68.96551724137932,65.0,66.8,73.2,65.23605150214593,54.158110882956876,55.96473029045643,43.92088423502037
2026-07-02,2454,1656,773,1529,1530,1117,176,27,95,8,3,0,863744211454.66,331156394146.87,56,23,62.612612612612615,63.092783505154635,51.12128146453089,466.0,116.0,3,2.608266748637732,883,34.85260880217268,0.8213510822083896,59.79381443298969,65.97938144329896,64.13043478260869,68.24324324324324,74.14965986394559,70.4225352112676,73.2,74.4,63.94849785407726,60.965588084232145,60.64215432418436,47.08963911525029
2026-07-03,2457,1249,1172,1513,1547,1130,105,58,100,7,0,0,725465823665.81,555931635601.52,63,11,61.90671031096563,63.68876080691642,51.645338208409505,421.0,134.0,0,1.3049551009622766,77,34.45892406250759,0.8166561883357562,56.25,62.5,67.03296703296702,63.08724832214765,70.94594594594594,69.23076923076923,71.2,76.4,66.52360515021459,60.90302719343252,61.55038759689923,47.356188262638
2026-07-06,2459,1119,1310,1443,1520,1139,114,54,82,10,3,0,691656668192.8,416239829135.07,63,15,59.018404907975466,62.55144032921811,52.03289173138419,395.0,139.0,3,1.6616782435942608,-191,20.55002898978141,0.5140576863019721,54.166666666666664,64.58333333333334,70.32967032967034,66.44295302013423,68.91891891891892,69.44444444444444,70.0,75.6,66.8103448275862,57.282051282051285,60.27892561983471,47.61904761904761
2026-07-07,2455,781,1636,1305,1433,1108,50,91,75,8,0,0,578223720189.04,680772618453.0599,34,17,53.46169602621876,59.044087350638655,50.593607305936075,269.0,203.0,0,0.8493639498928524,-855,-24.64482644234839,0.5620486519827048,47.42268041237113,59.79381443298969,71.73913043478261,61.48648648648649,65.98639455782312,67.6056338028169,61.6,72.0,66.23931623931624,52.106885919835555,56.80289705121573,45.9349593495935
2026-07-08,2452,325,2109,771,1120,971,38,271,73,11,0,0,345900441416.33997,973093208818.82,11,7,31.624282198523378,46.2046204620462,44.378427787934186,202.0,416.0,0,0.3554648601811254,-1784,-109.61320370460764,0.4335209669171337,31.958762886597935,45.36082474226804,60.86956521739131,42.281879194630875,57.14285714285714,63.12056737588653,45.2,60.4,60.851063829787236,29.042224510813597,43.575129533678755,39.7093023255814
2026-07-09,2457,1923,511,1078,1289,1041,220,21,85,9,0,0,965713166089.43,266244325432.41,24,12,44.126074498567334,53.11083642356819,47.51255134641716,308.0,383.0,0,3.627169009207534,1412,-21.913100245316244,1.0375059402468907,31.958762886597935,50.51546391752577,64.13043478260869,55.033557046979865,62.585034013605444,68.79432624113475,57.199999999999996,68.0,62.97872340425532,42.21879815100154,50.59493016037248,42.77423099245502
2026-07-10,2456,1802,633,1388,1454,1099,170,20,115,6,1,0,993475174512.64,211416485495.05,44,17,56.861941827120035,59.88467874794069,50.13686131386861,428.0,312.0,1,4.6991376863617464,1169,41.03005371360448,0.6058050739064708,52.083333333333336,60.416666666666664,68.13186813186813,67.33333333333333,69.5945945945946,69.01408450704226,70.39999999999999,77.2,68.51063829787233,54.55012853470437,56.87693898655636,45.127610208816705
2026-07-13,2459,1260,1172,1443,1503,1128,141,33,150,5,2,0,723878635221.46,480840243996.97,69,26,58.94607843137255,61.87731576780568,51.38952164009112,531.0,74.0,2,1.505445195690642,88,40.59130007991368,0.714131160209148,53.0,58.76288659793815,65.21739130434783,64.66666666666666,67.56756756756756,69.01408450704226,70.8,75.1004016064257,70.2127659574468,57.28952772073922,59.89664082687338,46.6396292004635
2026-07-14,2457,595,1837,1217,1362,1092,50,83,88,9,0,0,512734554481.31,662268599404.25,31,11,49.75470155355683,56.118665018541414,49.749430523918,361.0,136.0,0,0.774209369041158,-1242,-26.486790777291525,0.4183592606579431,50.0,54.63917525773196,66.30434782608695,55.70469798657718,62.83783783783784,67.6056338028169,59.199999999999996,69.75806451612904,64.83050847457628,48.07395993836672,53.92967942088936,45.33333333333333
2026-07-15,2463,1328,1095,1283,1400,1117,104,43,75,11,0,1,775316921119.75,400584653748.01,36,20,52.34598123215014,57.56578947368421,50.81892629663331,295.0,159.0,-1,1.9354633630212204,233,-9.956124506315518,0.6266124233070949,53.0,60.824742268041234,67.3913043478261,63.08724832214765,68.24324324324324,68.53146853146853,66.8,72.58064516129032,68.93617021276596,49.64139344262295,54.667354306343476,46.00694444444444
2026-07-16,2465,1030,1391,1217,1366,1085,74,50,67,12,0,0,618333399517.76,569551130474.97,27,10,49.63295269168026,56.16776315789473,49.36305732484077,228.0,176.0,0,1.0856503769925328,-361,-25.472624222099455,0.6820561153786886,50.0,58.16326530612245,65.59139784946237,58.666666666666664,64.1891891891892,64.08450704225352,61.84738955823293,71.25506072874494,68.08510638297872,47.363031233998974,53.53274883960805,44.7337962962963
2026-07-17,2461,848,1576,1111,1305,1073,39,89,51,12,0,2,652475942791.91,475598892762.87,20,9,45.38398692810458,53.68161250514192,48.817106460418564,217.0,182.0,-2,1.371903830558028,-728,-56.96186835798423,0.3922075687840696,55.00000000000001,61.224489795918366,63.44086021505376,52.0,63.51351351351351,65.03496503496503,55.42168674698795,69.63562753036437,66.23931623931624,43.099025141098,50.515995872033024,44.3287037037037
2026-07-20,2456,1304,1124,1196,1364,1083,106,42,60,12,2,2,671747374533.72,388140322153.08,30,10,48.95620139173148,56.1547962124331,49.33940774487471,219.0,181.0,0,1.730681756550551,180,-38.200362752375796,0.6703383475098029,52.0,57.14285714285714,65.59139784946237,59.333333333333336,68.91891891891892,68.53146853146853,61.044176706827315,68.95161290322581,65.8119658119658,46.45061728395062,53.48837209302325,44.63768115942029
2026-07-21,2466,1239,1190,1228,1365,1124,99,38,51,14,1,2,686666903641.58,362976992021.87,34,9,50.14291547570436,56.080525883319645,51.090909090909086,244.0,169.0,-1,1.891764268073265,49,-28.51827364581871,0.5503732616991389,54.0,58.16326530612245,65.59139784946237,58.38926174496645,68.02721088435374,71.83098591549296,60.6425702811245,70.16129032258065,67.09401709401709,47.97539723218862,53.2715095311695,46.447140381282495
2026-07-22,2466,597,1845,967,1227,1049,51,111,41,16,0,2,370182940445.08,716994597933.09,24,12,39.501633986928105,50.4730563554093,47.66015447523853,256.0,191.0,-2,0.5162980885932829,-1248,-84.94749609148332,0.6267256124335693,45.0,52.04081632653062,63.44086021505376,46.308724832214764,61.224489795918366,67.6056338028169,48.99598393574297,62.903225806451616,64.95726495726495,37.48717948717949,47.987616099071204,42.840646651270205
2026-07-23,2465,665,1775,779,1061,998,72,74,45,14,0,1,384012742321.31,707047119265.2,21,10,31.84791496320523,43.68052696582956,45.3430258973194,222.0,223.0,-1,0.543121854056704,-1110,-125.86974380206914,0.6898044785439607,36.0,46.93877551020408,60.215053763440864,32.88590604026846,53.74149659863946,64.08450704225352,43.145161290322584,60.72874493927125,63.0901287553648,30.11800923550539,40.578213732576145,40.62319676860935
2026-07-24,2470,1149,1281,756,1086,1021,85,44,41,9,0,3,482838546152.97,589163373058.59,12,10,30.84455324357405,44.617912900575185,46.220009053870534,208.0,229.0,-3,0.8195325239679047,-132,-111.32891687560968,1.094472125607166,37.0,45.91836734693878,58.06451612903226,30.201342281879196,55.78231292517006,61.97183098591549,39.11290322580645,60.72874493927125,65.08620689655173,29.529170931422723,41.65808444902163,41.7910447761194
2026-07-27,2470,1744,703,1112,1243,1063,171,46,51,8,0,0,838084226255.62,206414074994.52,40,20,45.369237046103635,51.06820049301562,48.034342521464076,328.0,164.0,0,4.0602087152913855,1041,-39.68986526910879,0.6110022316598294,49.0,51.02040816326531,62.365591397849464,48.322147651006716,58.50340136054422,64.08450704225352,54.03225806451613,65.9919028340081,67.94871794871796,43.85875127942682,48.6096807415036,43.29128440366973
2026-07-28,2473,712,1729,909,1142,1014,50,125,51,9,0,0,597014297567.64,623982132897.58,34,24,37.026476578411405,46.91865242399343,45.77878103837472,306.0,215.0,0,0.9567810776797944,-1017,-81.14002681920496,0.430400158609071,48.0,50.0,64.8936170212766,44.29530201342282,55.78231292517006,63.12056737588653,46.774193548387096,62.19512195121951,63.94849785407726,34.6782431052094,44.15851775604735,40.927303949627934
2026-07-29,2471,1595,839,1092,1244,1079,154,48,56,9,0,0,979525810753.3,270742247862.67,47,35,44.49877750611247,51.151315789473685,48.713318284424375,375.0,219.0,0,3.617927451228565,756,-27.52421481044115,0.525459045606159,56.99999999999999,58.58585858585859,68.08510638297872,50.67567567567568,61.37931034482759,65.0,53.2258064516129,69.10569105691057,68.93617021276596,42.288049029622066,47.73429454170957,43.6426116838488
2026-07-30,2475,847,1593,987,1161,1051,52,90,47,8,1,0,580248671025.52,572878567320.54,34,24,40.18729641693811,47.71886559802713,47.4064050518719,256.0,263.0,1,1.012865036544199,-746,-56.64507446889593,0.5249477211014496,56.99999999999999,55.55555555555556,68.42105263157895,47.2972972972973,58.620689655172406,62.857142857142854,46.774193548387096,64.22764227642277,64.52991452991454,37.95918367346939,44.415851775604736,42.734553775743706
2026-07-31,2478,1529,914,1129,1237,1101,159,49,42,11,1,1,913139540475.95,382986664863.46,38,29,45.912972753151685,50.80082135523614,49.639314697926054,365.0,187.0,0,2.3842593600461583,615,-13.21018410453027,0.7016294237179769,61.0,61.61616161616161,70.52631578947368,61.48648648648649,64.13793103448275,70.0,51.40562248995983,63.41463414634146,66.23931623931624,43.27217125382263,47.660668380462724,44.65408805031446
2026-08-03,2479,1815,640,1475,1424,1187,251,37,47,13,10,1,898521077771.86,299049565052.14,92,51,59.98373322488817,58.43249897414854,53.468468468468465,462.0,176.0,9,3.0045891476625157,1175,51.99269807752502,0.943868649128549,72.72727272727273,67.3469387755102,73.40425531914893,68.91891891891892,66.20689655172414,72.85714285714285,65.06024096385542,72.35772357723577,70.2127659574468,58.02343352012226,55.64681724845995,48.600799543118214
2026-08-04,2477,1105,1331,1428,1397,1165,123,63,52,13,3,3,582619141786.3099,563126039056.68,60,31,58.0960130187144,57.27757277572776,52.45384961728951,533.0,149.0,0,1.0346158788203954,-226,37.43119885279467,0.8024261680009347,71.71717171717171,68.36734693877551,70.96774193548387,66.21621621621621,64.13793103448275,71.63120567375887,59.599999999999994,68.69918699186992,69.36170212765957,56.60377358490566,54.769230769230774,47.65981735159817
2026-08-05,2482,1442,1005,1554,1484,1202,153,45,58,12,4,2,819175912610.8,440729803650.64996,80,40,63.19642130947539,60.79475624743957,54.11976587122918,527.0,145.0,2,1.8586805471823082,437,57.94396102138625,0.7719593734483606,74.74747474747475,71.42857142857143,74.46808510638297,67.56756756756756,68.27586206896552,74.28571428571429,67.2,69.51219512195121,70.63829787234043,61.773700305810394,58.606557377049185,49.20091324200913
2026-08-06,2484,1193,1253,1545,1495,1211,118,69,72,10,1,2,682035371418.75,592464310053.5,104,49,62.83041886945912,61.270491803278695,54.5004500450045,394.0,177.0,-1,1.1511838938551597,-60,50.34265287042513,0.8270745701556436,70.40816326530613,68.04123711340206,70.96774193548387,67.56756756756756,72.41379310344827,70.71428571428572,65.60000000000001,71.13821138211382,68.51063829787233,61.742231278655126,58.86270491803278,50.45610034207526
2026-08-07,2488,1172,1273,1486,1477,1221,118,96,66,14,2,1,702901457454.28,454923681260.38,79,48,60.38195855343357,60.458452722063036,54.87640449438202,389.0,210.0,1,1.5450975326351992,-101,41.541821137001236,0.5958587332862398,69.38775510204081,75.25773195876289,72.04301075268818,64.86486486486487,72.41379310344827,71.42857142857143,59.199999999999996,67.47967479674797,68.64406779661016,59.74554707379135,57.9539641943734,50.79726651480638
2026-08-10,2489,1204,1246,1422,1479,1216,151,114,65,15,4,2,705020037589.37,465645191540.73,76,38,57.75792038992689,60.49079754601227,54.529147982062774,387.0,279.0,2,1.5140713367082796,-42,36.7594008992388,0.6382077986696368,71.42857142857143,74.22680412371135,72.04301075268818,62.16216216216216,70.34482758620689,72.85714285714285,55.60000000000001,67.47967479674797,66.10169491525424,57.01932858596134,58.20132856412877,50.596252129471885
2026-08-11,2486,1001,1452,1343,1413,1207,127,91,69,13,5,2,651947935769.3,542862843637.74,61,23,54.59349593495935,57.83872288170282,54.101299865531146,396.0,301.0,3,1.200944112143275,-451,12.03663459145573,0.5740433151067595,67.3469387755102,73.95833333333334,70.65217391304348,59.73154362416108,67.12328767123287,71.63120567375887,54.800000000000004,63.82113821138211,67.37288135593221,53.54049923586347,55.60102301790282,50.05675368898979
2026-08-12,2485,989,1463,1281,1364,1171,118,113,86,11,3,2,687464729615.0,568776914938.94,55,25,52.052011377488824,55.85585585585585,52.48767368892872,396.0,318.0,1,1.2086719969772206,-474,-10.311513774656092,0.5592983075751227,72.16494845360825,77.89473684210526,72.52747252747253,57.71812080536913,64.13793103448275,72.14285714285714,55.2,63.96761133603239,64.9789029535865,50.229007633587784,53.14578005115089,48.21327283040272
2026-08-13,2487,1201,1249,1293,1369,1169,144,93,85,11,5,2,605521135478.84,473289001488.28,41,15,52.496954933008524,56.01472995090017,52.32766338406446,389.0,297.0,3,1.2793898306816136,-48,-8.067623058808408,0.7515842570751103,68.04123711340206,76.84210526315789,71.11111111111111,60.40268456375839,65.51724137931035,69.50354609929079,54.800000000000004,64.77732793522267,67.37288135593221,50.83884087442806,53.19366377107818,47.990945104697225
2026-08-14,2488,960,1499,1227,1317,1152,103,92,81,13,2,1,523318583370.77997,495705626203.93,37,0,49.85778138967899,53.93120393120393,51.636037651277455,365.0,298.0,1,1.055704344889631,-539,-30.658758381464608,0.6066347594378129,68.04123711340206,77.08333333333334,72.52747252747253,56.375838926174495,63.44827586206897,69.50354609929079,50.4,61.382113821138205,66.38297872340425,48.396946564885496,51.150895140664964,47.16553287981859
2026-08-17,2624,1158,1305,1169,1294,1149,159,103,107,12,3,3,582091630227.72,395997824060.66,41,0,47.42393509127789,52.967662709783056,51.45544111061352,406.0,288.0,0,1.469936436158507,-147,-30.220885290428342,0.603669859464014,61.61616161616161,73.19587628865979,70.65217391304348,56.75675675675676,64.58333333333334,71.42857142857143,49.6,63.56275303643725,67.51054852320675,45.73170731707317,49.769820971867006,46.71201814058957
2026-08-18,2659,1093,1489,1092,1277,1130,131,57,104,13,0,2,390310290414.12,299408742111.04,24,0,44.264288609647345,52.271796970937366,50.62724014336918,393.0,252.0,-2,1.3036035209288053,-396,-42.145399371140186,0.5630927548111347,57.14285714285714,70.52631578947368,68.88888888888889,47.2972972972973,61.37931034482759,68.08510638297872,49.2,61.943319838056674,68.35443037974683,42.77016742770167,49.48875255623722,45.91836734693878
